"","Age","admission.department","flow"
"2251",36,"orthopedics",2
"2252",39,"orthopedics",1
"2253",40,"orthopedics",1
"2254",41,"orthopedics",1
"2255",42,"orthopedics",2
"2256",43,"orthopedics",1
"2257",44,"orthopedics",2
"2258",45,"orthopedics",2
"2259",46,"orthopedics",2
"2260",47,"orthopedics",2
"2261",48,"orthopedics",1
"2262",50,"orthopedics",9
"2263",51,"orthopedics",3
"2264",52,"orthopedics",7
"2265",53,"orthopedics",10
"2266",54,"orthopedics",7
"2267",55,"orthopedics",13
"2268",56,"orthopedics",10
"2269",57,"orthopedics",17
"2270",58,"orthopedics",14
"2271",59,"orthopedics",21
"2272",60,"orthopedics",20
"2273",61,"orthopedics",24
"2274",62,"orthopedics",13
"2275",63,"orthopedics",31
"2276",64,"orthopedics",22
"2277",65,"orthopedics",19
"2278",66,"orthopedics",25
"2279",67,"orthopedics",22
"2280",68,"orthopedics",28
"2281",69,"orthopedics",28
"2282",70,"orthopedics",35
"2283",71,"orthopedics",31
"2284",72,"orthopedics",21
"2285",73,"orthopedics",36
"2286",74,"orthopedics",28
"2287",75,"orthopedics",27
"2288",76,"orthopedics",22
"2289",77,"orthopedics",19
"2290",78,"orthopedics",21
"2291",79,"orthopedics",15
"2292",80,"orthopedics",11
"2293",81,"orthopedics",11
"2294",82,"orthopedics",14
"2295",83,"orthopedics",10
"2296",84,"orthopedics",7
"2297",85,"orthopedics",11
"2298",86,"orthopedics",7
"2299",87,"orthopedics",8
"2300",88,"orthopedics",4
"2301",89,"orthopedics",4
"2302",90,"orthopedics",4
"2303",96,"orthopedics",1
"2304",98,"orthopedics",1
"2305",64,"Pain Department",1
"2306",65,"Pain Department",1
"2307",75,"Pain Department",1
"2308",83,"Pain Department",1
"2309",64,"Vascular Surgery",1
"2310",57,"Cardiology",1
"2311",86,"Cardiology",1
"2312",87,"Comprehensive internal medicine",1
"2313",66,"Neurology",1
"2314",71,"Neurology",1
"2315",31,"Otolaryngology",1
"2316",38,"Otolaryngology",1
"2317",40,"Otolaryngology",3
"2318",41,"Otolaryngology",2
"2319",42,"Otolaryngology",2
"2320",43,"Otolaryngology",2
"2321",44,"Otolaryngology",1
"2322",45,"Otolaryngology",6
"2323",46,"Otolaryngology",2
"2324",47,"Otolaryngology",6
"2325",48,"Otolaryngology",4
"2326",49,"Otolaryngology",8
"2327",50,"Otolaryngology",6
"2328",51,"Otolaryngology",6
"2329",52,"Otolaryngology",8
"2330",53,"Otolaryngology",5
"2331",54,"Otolaryngology",9
"2332",55,"Otolaryngology",4
"2333",56,"Otolaryngology",7
"2334",57,"Otolaryngology",13
"2335",58,"Otolaryngology",10
"2336",59,"Otolaryngology",13
"2337",60,"Otolaryngology",12
"2338",61,"Otolaryngology",15
"2339",62,"Otolaryngology",21
"2340",63,"Otolaryngology",12
"2341",64,"Otolaryngology",12
"2342",65,"Otolaryngology",10
"2343",66,"Otolaryngology",11
"2344",67,"Otolaryngology",17
"2345",68,"Otolaryngology",10
"2346",69,"Otolaryngology",6
"2347",70,"Otolaryngology",15
"2348",71,"Otolaryngology",7
"2349",72,"Otolaryngology",8
"2350",73,"Otolaryngology",8
"2351",74,"Otolaryngology",5
"2352",75,"Otolaryngology",10
"2353",76,"Otolaryngology",5
"2354",77,"Otolaryngology",4
"2355",78,"Otolaryngology",6
"2356",79,"Otolaryngology",3
"2357",80,"Otolaryngology",4
"2358",81,"Otolaryngology",3
"2359",82,"Otolaryngology",1
"2360",83,"Otolaryngology",1
"2361",84,"Otolaryngology",2
"2362",85,"Otolaryngology",3
"2363",86,"Otolaryngology",1
"2364",89,"Otolaryngology",2
"2365",91,"Otolaryngology",1
"2366",68,"Z12 Chest Oncology DepartmentⅠ",1
"2367",79,"Cardiology",1
"2368",67,"Department of Rehabilitation Medicine",1
"2369",68,"dermatology",1
"2370",73,"dermatology",1
"2371",44,"Pain Department",1
"2372",53,"Pain Department",2
"2373",54,"Pain Department",4
"2374",56,"Pain Department",1
"2375",57,"Pain Department",1
"2376",59,"Pain Department",5
"2377",60,"Pain Department",2
"2378",61,"Pain Department",2
"2379",62,"Pain Department",6
"2380",63,"Pain Department",9
"2381",64,"Pain Department",3
"2382",65,"Pain Department",6
"2383",66,"Pain Department",6
"2384",67,"Pain Department",4
"2385",68,"Pain Department",13
"2386",69,"Pain Department",7
"2387",70,"Pain Department",5
"2388",71,"Pain Department",3
"2389",72,"Pain Department",3
"2390",73,"Pain Department",4
"2391",74,"Pain Department",8
"2392",75,"Pain Department",9
"2393",76,"Pain Department",6
"2394",77,"Pain Department",5
"2395",78,"Pain Department",2
"2396",79,"Pain Department",7
"2397",80,"Pain Department",1
"2398",81,"Pain Department",7
"2399",83,"Pain Department",1
"2400",84,"Pain Department",1
"2401",85,"Pain Department",1
"2402",90,"Pain Department",1
"2403",65,"Cardiology",1
"2404",76,"Cardiology",1
"2405",81,"Comprehensive internal medicine",1
"2406",75,"Department of Critical Care Medicine",1
"2407",64,"Digestive Oncology Surgery",1
"2408",60,"Emergency Surgery",1
"2409",67,"Emergency Surgery",1
"2410",70,"Emergency Surgery",1
"2411",71,"Emergency Surgery",1
"2412",77,"Emergency Surgery",1
"2413",86,"Emergency Surgery",1
"2414",53,"Gastroenterology",1
"2415",62,"Gastroenterology",1
"2416",64,"Gastroenterology",2
"2417",74,"Gastroenterology",1
"2418",75,"Gastroenterology",1
"2419",76,"Gastroenterology",1
"2420",73,"Gastroenterology Surgery II",1
"2421",72,"Pain Department",1
"2422",32,"Pancreatic Surgery",1
"2423",42,"Pancreatic Surgery",1
"2424",45,"Pancreatic Surgery",2
"2425",48,"Pancreatic Surgery",1
"2426",49,"Pancreatic Surgery",2
"2427",50,"Pancreatic Surgery",1
"2428",51,"Pancreatic Surgery",2
"2429",53,"Pancreatic Surgery",3
"2430",54,"Pancreatic Surgery",2
"2431",55,"Pancreatic Surgery",4
"2432",56,"Pancreatic Surgery",4
"2433",57,"Pancreatic Surgery",5
"2434",58,"Pancreatic Surgery",4
"2435",59,"Pancreatic Surgery",6
"2436",60,"Pancreatic Surgery",13
"2437",61,"Pancreatic Surgery",12
"2438",62,"Pancreatic Surgery",9
"2439",63,"Pancreatic Surgery",10
"2440",64,"Pancreatic Surgery",6
"2441",65,"Pancreatic Surgery",9
"2442",66,"Pancreatic Surgery",5
"2443",67,"Pancreatic Surgery",13
"2444",68,"Pancreatic Surgery",6
"2445",69,"Pancreatic Surgery",9
"2446",70,"Pancreatic Surgery",6
"2447",71,"Pancreatic Surgery",12
"2448",72,"Pancreatic Surgery",5
"2449",73,"Pancreatic Surgery",5
"2450",74,"Pancreatic Surgery",3
"2451",75,"Pancreatic Surgery",6
"2452",76,"Pancreatic Surgery",5
"2453",77,"Pancreatic Surgery",2
"2454",78,"Pancreatic Surgery",5
"2455",79,"Pancreatic Surgery",3
"2456",80,"Pancreatic Surgery",5
"2457",81,"Pancreatic Surgery",3
"2458",82,"Pancreatic Surgery",5
"2459",83,"Pancreatic Surgery",3
"2460",84,"Pancreatic Surgery",2
"2461",85,"Pancreatic Surgery",1
"2462",86,"Pancreatic Surgery",2
"2463",87,"Pancreatic Surgery",1
"2464",73,"Department of Traditional Chinese Medicine",1
"2465",60,"ophthalmology",1
"2466",50,"Plastic Surgery",1
"2467",54,"Plastic Surgery",1
"2468",55,"Plastic Surgery",1
"2469",56,"Plastic Surgery",1
"2470",57,"Plastic Surgery",1
"2471",58,"Plastic Surgery",1
"2472",59,"Plastic Surgery",2
"2473",60,"Plastic Surgery",3
"2474",61,"Plastic Surgery",2
"2475",63,"Plastic Surgery",1
"2476",64,"Plastic Surgery",2
"2477",65,"Plastic Surgery",1
"2478",66,"Plastic Surgery",2
"2479",68,"Plastic Surgery",1
"2480",69,"Plastic Surgery",2
"2481",76,"Plastic Surgery",1
"2482",77,"Plastic Surgery",2
"2483",78,"Plastic Surgery",5
"2484",80,"Plastic Surgery",2
"2485",82,"Plastic Surgery",3
"2486",84,"Plastic Surgery",1
"2487",86,"Plastic Surgery",2
"2488",89,"Plastic Surgery",1
"2489",68,"Vascular Surgery",1
"2490",67,"Cardiology",1
"2491",78,"Cardiology",1
"2492",81,"Cardiology",1
"2493",84,"Comprehensive internal medicine",1
"2494",87,"Comprehensive internal medicine",1
"2495",65,"Department of Traditional Chinese Medicine",1
"2496",77,"Endocrinology Department",1
"2497",80,"Gastroenterology Surgery",1
"2498",81,"Neurology",1
"2499",83,"orthopedics",1
"2500",28,"Respiratory and Critical Care Medicine",1
"2501",30,"Respiratory and Critical Care Medicine",2
"2502",43,"Respiratory and Critical Care Medicine",2
"2503",47,"Respiratory and Critical Care Medicine",1
"2504",48,"Respiratory and Critical Care Medicine",1
"2505",49,"Respiratory and Critical Care Medicine",2
"2506",51,"Respiratory and Critical Care Medicine",3
"2507",52,"Respiratory and Critical Care Medicine",2
"2508",53,"Respiratory and Critical Care Medicine",7
"2509",54,"Respiratory and Critical Care Medicine",5
"2510",55,"Respiratory and Critical Care Medicine",6
"2511",56,"Respiratory and Critical Care Medicine",6
"2512",57,"Respiratory and Critical Care Medicine",2
"2513",58,"Respiratory and Critical Care Medicine",1
"2514",59,"Respiratory and Critical Care Medicine",1
"2515",60,"Respiratory and Critical Care Medicine",4
"2516",61,"Respiratory and Critical Care Medicine",10
"2517",62,"Respiratory and Critical Care Medicine",9
"2518",63,"Respiratory and Critical Care Medicine",8
"2519",64,"Respiratory and Critical Care Medicine",15
"2520",65,"Respiratory and Critical Care Medicine",20
"2521",66,"Respiratory and Critical Care Medicine",10
"2522",67,"Respiratory and Critical Care Medicine",17
"2523",68,"Respiratory and Critical Care Medicine",15
"2524",69,"Respiratory and Critical Care Medicine",21
"2525",70,"Respiratory and Critical Care Medicine",15
"2526",71,"Respiratory and Critical Care Medicine",16
"2527",72,"Respiratory and Critical Care Medicine",23
"2528",73,"Respiratory and Critical Care Medicine",11
"2529",74,"Respiratory and Critical Care Medicine",21
"2530",75,"Respiratory and Critical Care Medicine",17
"2531",76,"Respiratory and Critical Care Medicine",20
"2532",77,"Respiratory and Critical Care Medicine",10
"2533",78,"Respiratory and Critical Care Medicine",11
"2534",79,"Respiratory and Critical Care Medicine",10
"2535",80,"Respiratory and Critical Care Medicine",14
"2536",81,"Respiratory and Critical Care Medicine",10
"2537",82,"Respiratory and Critical Care Medicine",2
"2538",83,"Respiratory and Critical Care Medicine",4
"2539",84,"Respiratory and Critical Care Medicine",8
"2540",85,"Respiratory and Critical Care Medicine",11
"2541",86,"Respiratory and Critical Care Medicine",8
"2542",87,"Respiratory and Critical Care Medicine",4
"2543",88,"Respiratory and Critical Care Medicine",4
"2544",89,"Respiratory and Critical Care Medicine",4
"2545",90,"Respiratory and Critical Care Medicine",3
"2546",92,"Respiratory and Critical Care Medicine",1
"2547",93,"Respiratory and Critical Care Medicine",1
"2548",95,"Respiratory and Critical Care Medicine",1
"2549",60,"Rheumatism and Immunology Department",1
"2550",54,"Z14 Chest Oncology Department II",1
"2551",70,"Z14 Chest Oncology Department II",1
"2552",62,"Cardiac Large Vascular Surgery",1
"2553",69,"Cardiac Large Vascular Surgery",1
"2554",46,"Cardiology",1
"2555",47,"Cardiology",1
"2556",48,"Cardiology",1
"2557",57,"Cardiology",1
"2558",59,"Cardiology",1
"2559",60,"Cardiology",1
"2560",61,"Cardiology",1
"2561",64,"Cardiology",1
"2562",65,"Cardiology",2
"2563",66,"Cardiology",1
"2564",70,"Cardiology",1
"2565",71,"Cardiology",3
"2566",72,"Cardiology",1
"2567",75,"Cardiology",1
"2568",76,"Cardiology",1
"2569",77,"Cardiology",1
"2570",81,"Cardiology",1
"2571",83,"Cardiology",1
"2572",63,"Chest Oncology Surgery",1
"2573",53,"Comprehensive internal medicine",1
"2574",74,"Comprehensive internal medicine",1
"2575",72,"Department of Critical Care Medicine",1
"2576",54,"Department of Infectious Diseases",1
"2577",84,"Department of Traditional Chinese Medicine",1
"2578",61,"Emergency Internal Medicine",1
"2579",56,"Gastroenterology",1
"2580",78,"Gastroenterology",1
"2581",81,"Interventional Radiology",1
"2582",47,"L3 Breast Oncology DepartmentⅠ",1
"2583",55,"Nephropathy Department",1
"2584",60,"Neurology",1
"2585",72,"Neurology",1
"2586",88,"Neurology",1
"2587",79,"orthopedics",1
"2588",84,"orthopedics",1
"2589",87,"orthopedics",1
"2590",31,"Respiratory Medicine",2
"2591",33,"Respiratory Medicine",1
"2592",36,"Respiratory Medicine",2
"2593",39,"Respiratory Medicine",1
"2594",42,"Respiratory Medicine",2
"2595",43,"Respiratory Medicine",2
"2596",44,"Respiratory Medicine",3
"2597",45,"Respiratory Medicine",1
"2598",46,"Respiratory Medicine",4
"2599",47,"Respiratory Medicine",5
"2600",48,"Respiratory Medicine",5
"2601",49,"Respiratory Medicine",5
"2602",50,"Respiratory Medicine",3
"2603",51,"Respiratory Medicine",6
"2604",52,"Respiratory Medicine",13
"2605",53,"Respiratory Medicine",7
"2606",54,"Respiratory Medicine",13
"2607",55,"Respiratory Medicine",9
"2608",56,"Respiratory Medicine",17
"2609",57,"Respiratory Medicine",11
"2610",58,"Respiratory Medicine",14
"2611",59,"Respiratory Medicine",17
"2612",60,"Respiratory Medicine",22
"2613",61,"Respiratory Medicine",25
"2614",62,"Respiratory Medicine",28
"2615",63,"Respiratory Medicine",30
"2616",64,"Respiratory Medicine",31
"2617",65,"Respiratory Medicine",33
"2618",66,"Respiratory Medicine",41
"2619",67,"Respiratory Medicine",40
"2620",68,"Respiratory Medicine",33
"2621",69,"Respiratory Medicine",40
"2622",70,"Respiratory Medicine",32
"2623",71,"Respiratory Medicine",35
"2624",72,"Respiratory Medicine",35
"2625",73,"Respiratory Medicine",39
"2626",74,"Respiratory Medicine",33
"2627",75,"Respiratory Medicine",30
"2628",76,"Respiratory Medicine",49
"2629",77,"Respiratory Medicine",28
"2630",78,"Respiratory Medicine",44
"2631",79,"Respiratory Medicine",31
"2632",80,"Respiratory Medicine",27
"2633",81,"Respiratory Medicine",39
"2634",82,"Respiratory Medicine",28
"2635",83,"Respiratory Medicine",25
"2636",84,"Respiratory Medicine",18
"2637",85,"Respiratory Medicine",21
"2638",86,"Respiratory Medicine",9
"2639",87,"Respiratory Medicine",19
"2640",88,"Respiratory Medicine",12
"2641",89,"Respiratory Medicine",6
"2642",90,"Respiratory Medicine",15
"2643",91,"Respiratory Medicine",5
"2644",93,"Respiratory Medicine",1
"2645",94,"Respiratory Medicine",1
"2646",98,"Respiratory Medicine",1
"2647",79,"Rheumatism and Immunology Department",1
"2648",72,"Thoracic Surgery",1
"2649",77,"Thoracic Surgery",1
"2650",85,"Urology",1
"2651",67,"Z10 Abdominal Oncology Department II",1
"2652",49,"Cardiology",1
"2653",67,"Cardiology",1
"2654",75,"Comprehensive internal medicine",1
"2655",55,"Department of Rehabilitation Medicine",1
"2656",69,"Endocrinology Department",1
"2657",62,"Gastroenterology",1
"2658",82,"Neurology",1
"2659",48,"Respiratory Medicine",1
"2660",23,"Rheumatism and Immunology Department",1
"2661",31,"Rheumatism and Immunology Department",1
"2662",38,"Rheumatism and Immunology Department",1
"2663",39,"Rheumatism and Immunology Department",1
"2664",40,"Rheumatism and Immunology Department",1
"2665",44,"Rheumatism and Immunology Department",4
"2666",45,"Rheumatism and Immunology Department",3
"2667",46,"Rheumatism and Immunology Department",4
"2668",47,"Rheumatism and Immunology Department",8
"2669",48,"Rheumatism and Immunology Department",5
"2670",49,"Rheumatism and Immunology Department",4
"2671",50,"Rheumatism and Immunology Department",4
"2672",51,"Rheumatism and Immunology Department",5
"2673",52,"Rheumatism and Immunology Department",10
"2674",53,"Rheumatism and Immunology Department",7
"2675",54,"Rheumatism and Immunology Department",4
"2676",55,"Rheumatism and Immunology Department",6
"2677",56,"Rheumatism and Immunology Department",2
"2678",57,"Rheumatism and Immunology Department",4
"2679",58,"Rheumatism and Immunology Department",7
"2680",59,"Rheumatism and Immunology Department",10
"2681",60,"Rheumatism and Immunology Department",13
"2682",61,"Rheumatism and Immunology Department",10
"2683",62,"Rheumatism and Immunology Department",5
"2684",63,"Rheumatism and Immunology Department",10
"2685",64,"Rheumatism and Immunology Department",11
"2686",65,"Rheumatism and Immunology Department",8
"2687",66,"Rheumatism and Immunology Department",7
"2688",67,"Rheumatism and Immunology Department",9
"2689",68,"Rheumatism and Immunology Department",5
"2690",69,"Rheumatism and Immunology Department",8
"2691",70,"Rheumatism and Immunology Department",6
"2692",71,"Rheumatism and Immunology Department",4
"2693",72,"Rheumatism and Immunology Department",5
"2694",73,"Rheumatism and Immunology Department",3
"2695",74,"Rheumatism and Immunology Department",1
"2696",75,"Rheumatism and Immunology Department",5
"2697",76,"Rheumatism and Immunology Department",3
"2698",77,"Rheumatism and Immunology Department",4
"2699",78,"Rheumatism and Immunology Department",2
"2700",79,"Rheumatism and Immunology Department",2
"2701",80,"Rheumatism and Immunology Department",2
"2702",81,"Rheumatism and Immunology Department",1
"2703",83,"Rheumatism and Immunology Department",1
"2704",84,"Rheumatism and Immunology Department",1
"2705",86,"Rheumatism and Immunology Department",2
"2706",71,"Z7 Head and Neck Oncology DepartmentⅠ",1
"2707",75,"Stem Cell Center Cell Therapy Department",1
"2708",79,"surgical",1
"2709",52,"Cardiac Large Vascular Surgery",1
"2710",62,"Cardiac Large Vascular Surgery",1
"2711",51,"Cardiology",1
"2712",56,"Cardiology",1
"2713",58,"Cardiology",1
"2714",62,"Cardiology",1
"2715",68,"Cardiology",1
"2716",70,"Cardiology",1
"2717",71,"Cardiology",1
"2718",80,"Cardiology",1
"2719",59,"Chest Oncology Surgery",1
"2720",62,"Chest Oncology Surgery",2
"2721",63,"Chest Oncology Surgery",1
"2722",66,"Chest Oncology Surgery",1
"2723",75,"Chest Oncology Surgery",2
"2724",61,"Comprehensive internal medicine",1
"2725",68,"Comprehensive internal medicine",1
"2726",74,"Comprehensive internal medicine",1
"2727",75,"Comprehensive internal medicine",1
"2728",59,"Gastroenterology",1
"2729",64,"Gastroenterology",1
"2730",66,"Gastroenterology",1
"2731",67,"Gastroenterology",1
"2732",52,"L5 osteosoft tissue oncology department",1
"2733",56,"Respiratory and Critical Care Medicine",1
"2734",60,"Respiratory and Critical Care Medicine",1
"2735",66,"Respiratory and Critical Care Medicine",1
"2736",68,"Respiratory and Critical Care Medicine",1
"2737",69,"Respiratory and Critical Care Medicine",1
"2738",71,"Respiratory and Critical Care Medicine",1
"2739",75,"Respiratory and Critical Care Medicine",1
"2740",58,"Respiratory Medicine",1
"2741",61,"Respiratory Medicine",2
"2742",62,"Respiratory Medicine",1
"2743",64,"Respiratory Medicine",1
"2744",65,"Respiratory Medicine",1
"2745",66,"Respiratory Medicine",2
"2746",72,"Respiratory Medicine",1
"2747",75,"Respiratory Medicine",1
"2748",77,"Respiratory Medicine",1
"2749",39,"Thoracic Surgery",1
"2750",43,"Thoracic Surgery",1
"2751",47,"Thoracic Surgery",2
"2752",48,"Thoracic Surgery",3
"2753",49,"Thoracic Surgery",3
"2754",52,"Thoracic Surgery",3
"2755",53,"Thoracic Surgery",7
"2756",54,"Thoracic Surgery",4
"2757",55,"Thoracic Surgery",2
"2758",56,"Thoracic Surgery",4
"2759",57,"Thoracic Surgery",4
"2760",58,"Thoracic Surgery",3
"2761",59,"Thoracic Surgery",5
"2762",60,"Thoracic Surgery",7
"2763",61,"Thoracic Surgery",10
"2764",62,"Thoracic Surgery",8
"2765",63,"Thoracic Surgery",16
"2766",64,"Thoracic Surgery",8
"2767",65,"Thoracic Surgery",9
"2768",66,"Thoracic Surgery",11
"2769",67,"Thoracic Surgery",9
"2770",68,"Thoracic Surgery",13
"2771",69,"Thoracic Surgery",9
"2772",70,"Thoracic Surgery",3
"2773",71,"Thoracic Surgery",4
"2774",72,"Thoracic Surgery",7
"2775",73,"Thoracic Surgery",5
"2776",74,"Thoracic Surgery",2
"2777",75,"Thoracic Surgery",9
"2778",76,"Thoracic Surgery",5
"2779",77,"Thoracic Surgery",5
"2780",78,"Thoracic Surgery",5
"2781",79,"Thoracic Surgery",3
"2782",81,"Thoracic Surgery",1
"2783",82,"Thoracic Surgery",1
"2784",84,"Thoracic Surgery",2
"2785",86,"Thoracic Surgery",1
"2786",61,"Z14 Chest Oncology Department II",1
"2787",63,"Z15 chest tumorⅣ",1
"2788",85,"Department of Traditional Chinese Medicine",1
"2789",71,"Tumor ICU",1
"2790",72,"Tumor ICU",1
"2791",34,"Cardiology",1
"2792",37,"Cardiology",1
"2793",55,"Cardiology",1
"2794",57,"Cardiology",1
"2795",64,"Cardiology",2
"2796",71,"Cardiology",1
"2797",73,"Cardiology",1
"2798",78,"Cardiology",1
"2799",60,"Comprehensive internal medicine",1
"2800",62,"Comprehensive internal medicine",1
"2801",74,"Department of Critical Care Medicine",1
"2802",77,"Department of Critical Care Medicine",1
"2803",70,"Department of Infectious Diseases",1
"2804",46,"Endocrinology Department",1
"2805",61,"Endocrinology Department",1
"2806",67,"Gastroenterology",1
"2807",81,"Gastroenterology",1
"2808",78,"Gastroenterology Surgery",1
"2809",74,"Hepatobiliary Surgery",1
"2810",56,"Nephropathy Department",1
"2811",62,"Nephropathy Department",1
"2812",59,"Respiratory Medicine",1
"2813",30,"Urology",1
"2814",31,"Urology",2
"2815",32,"Urology",4
"2816",33,"Urology",2
"2817",34,"Urology",3
"2818",35,"Urology",1
"2819",37,"Urology",1
"2820",39,"Urology",2
"2821",40,"Urology",1
"2822",41,"Urology",2
"2823",42,"Urology",3
"2824",43,"Urology",4
"2825",44,"Urology",3
"2826",45,"Urology",3
"2827",46,"Urology",5
"2828",47,"Urology",10
"2829",48,"Urology",9
"2830",49,"Urology",18
"2831",50,"Urology",12
"2832",51,"Urology",10
"2833",52,"Urology",15
"2834",53,"Urology",11
"2835",54,"Urology",16
"2836",55,"Urology",23
"2837",56,"Urology",22
"2838",57,"Urology",14
"2839",58,"Urology",17
"2840",59,"Urology",18
"2841",60,"Urology",24
"2842",61,"Urology",40
"2843",62,"Urology",34
"2844",63,"Urology",41
"2845",64,"Urology",36
"2846",65,"Urology",43
"2847",66,"Urology",33
"2848",67,"Urology",29
"2849",68,"Urology",38
"2850",69,"Urology",35
"2851",70,"Urology",32
"2852",71,"Urology",26
"2853",72,"Urology",21
"2854",73,"Urology",33
"2855",74,"Urology",33
"2856",75,"Urology",15
"2857",76,"Urology",19
"2858",77,"Urology",19
"2859",78,"Urology",8
"2860",79,"Urology",17
"2861",80,"Urology",16
"2862",81,"Urology",15
"2863",82,"Urology",17
"2864",83,"Urology",8
"2865",84,"Urology",12
"2866",85,"Urology",8
"2867",86,"Urology",7
"2868",87,"Urology",1
"2869",88,"Urology",4
"2870",89,"Urology",1
"2871",91,"Urology",1
"2872",92,"Urology",1
"2873",98,"Urology",1
"2874",56,"Vascular Surgery",1
"2875",68,"Vascular Surgery",1
"2876",67,"Pancreatic Surgery",1
"2877",48,"Comprehensive internal medicine",1
"2878",74,"Comprehensive internal medicine",1
"2879",80,"Comprehensive internal medicine",1
"2880",51,"V4 Surgery Comprehensive Ward",1
"2881",56,"V4 Surgery Comprehensive Ward",1
"2882",58,"V4 Surgery Comprehensive Ward",1
"2883",59,"V4 Surgery Comprehensive Ward",1
"2884",63,"V4 Surgery Comprehensive Ward",1
"2885",64,"V4 Surgery Comprehensive Ward",2
"2886",66,"V4 Surgery Comprehensive Ward",2
"2887",67,"V4 Surgery Comprehensive Ward",1
"2888",68,"V4 Surgery Comprehensive Ward",1
"2889",70,"V4 Surgery Comprehensive Ward",3
"2890",71,"V4 Surgery Comprehensive Ward",1
"2891",74,"V4 Surgery Comprehensive Ward",2
"2892",78,"V4 Surgery Comprehensive Ward",1
"2893",80,"V4 Surgery Comprehensive Ward",1
"2894",81,"V4 Surgery Comprehensive Ward",1
"2895",83,"V4 Surgery Comprehensive Ward",1
"2896",89,"V4 Surgery Comprehensive Ward",1
"2897",91,"V4 Surgery Comprehensive Ward",1
"2898",84,"Gastroenterology",1
"2899",40,"V5 General Medicine",1
"2900",42,"V5 General Medicine",2
"2901",46,"V5 General Medicine",1
"2902",51,"V5 General Medicine",2
"2903",52,"V5 General Medicine",2
"2904",55,"V5 General Medicine",1
"2905",56,"V5 General Medicine",3
"2906",57,"V5 General Medicine",3
"2907",58,"V5 General Medicine",1
"2908",59,"V5 General Medicine",1
"2909",61,"V5 General Medicine",1
"2910",62,"V5 General Medicine",2
"2911",63,"V5 General Medicine",1
"2912",64,"V5 General Medicine",3
"2913",65,"V5 General Medicine",4
"2914",66,"V5 General Medicine",1
"2915",68,"V5 General Medicine",1
"2916",69,"V5 General Medicine",1
"2917",70,"V5 General Medicine",6
"2918",73,"V5 General Medicine",2
"2919",74,"V5 General Medicine",1
"2920",75,"V5 General Medicine",1
"2921",76,"V5 General Medicine",1
"2922",77,"V5 General Medicine",1
"2923",78,"V5 General Medicine",3
"2924",80,"V5 General Medicine",1
"2925",84,"V5 General Medicine",1
"2926",86,"V5 General Medicine",1
"2927",87,"V5 General Medicine",1
"2928",88,"V5 General Medicine",1
"2929",90,"V5 General Medicine",4
"2930",91,"V5 General Medicine",1
"2931",92,"V5 General Medicine",1
"2932",93,"V5 General Medicine",2
"2933",94,"V5 General Medicine",1
"2934",82,"Anorectal Surgery",1
"2935",55,"Cardiac Large Vascular Surgery",1
"2936",56,"Cardiac Large Vascular Surgery",1
"2937",60,"Cardiac Large Vascular Surgery",1
"2938",65,"Cardiac Large Vascular Surgery",1
"2939",68,"Cardiac Large Vascular Surgery",1
"2940",56,"Cardiology",1
"2941",60,"Cardiology",2
"2942",66,"Cardiology",1
"2943",68,"Cardiology",2
"2944",86,"Cardiology",1
"2945",75,"Comprehensive internal medicine",1
"2946",82,"Comprehensive internal medicine",1
"2947",79,"Department of Traditional Chinese Medicine",1
"2948",52,"Emergency Surgery",1
"2949",63,"Emergency Surgery",1
"2950",66,"Emergency Surgery",1
"2951",73,"Emergency Surgery",1
"2952",74,"Emergency Surgery",1
"2953",70,"Endocrinology Department",1
"2954",60,"Gastroenterology",1
"2955",76,"Gastroenterology",1
"2956",80,"Gastroenterology",1
"2957",71,"Gastroenterology Surgery",1
"2958",77,"Gastroenterology Surgery",1
"2959",70,"Gynecology",1
"2960",73,"Gynecology",1
"2961",59,"Hepatobiliary Surgery",1
"2962",60,"Interventional Radiology",1
"2963",48,"Nephropathy Department",1
"2964",57,"Nephropathy Department",1
"2965",59,"Nephropathy Department",1
"2966",61,"Nephropathy Department",1
"2967",74,"Nephropathy Department",1
"2968",76,"Nephropathy Department",1
"2969",49,"Neurology",1
"2970",61,"Neurology",1
"2971",72,"Neurology",1
"2972",78,"Neurology",1
"2973",81,"Neurology",1
"2974",65,"orthopedics",1
"2975",82,"Respiratory Medicine",1
"2976",67,"Rheumatism and Immunology Department",1
"2977",77,"Urology",1
"2978",79,"Urology",1
"2979",97,"Urology",1
"2980",30,"Vascular Surgery",1
"2981",32,"Vascular Surgery",1
"2982",36,"Vascular Surgery",1
"2983",37,"Vascular Surgery",1
"2984",38,"Vascular Surgery",2
"2985",40,"Vascular Surgery",1
"2986",42,"Vascular Surgery",1
"2987",43,"Vascular Surgery",1
"2988",44,"Vascular Surgery",2
"2989",45,"Vascular Surgery",2
"2990",46,"Vascular Surgery",1
"2991",47,"Vascular Surgery",1
"2992",48,"Vascular Surgery",7
"2993",49,"Vascular Surgery",5
"2994",50,"Vascular Surgery",5
"2995",51,"Vascular Surgery",2
"2996",52,"Vascular Surgery",8
"2997",53,"Vascular Surgery",5
"2998",54,"Vascular Surgery",4
"2999",55,"Vascular Surgery",3
"3000",56,"Vascular Surgery",12
"3001",57,"Vascular Surgery",8
"3002",58,"Vascular Surgery",11
"3003",59,"Vascular Surgery",7
"3004",60,"Vascular Surgery",20
"3005",61,"Vascular Surgery",19
