"","Age","admission.department","flow"
"4853",57,"M5 stem cell center cell therapy",1
"4854",59,"M5 stem cell center cell therapy",1
"4855",66,"M5 stem cell center cell therapy",1
"4856",67,"M5 stem cell center cell therapy",1
"4857",69,"M5 stem cell center cell therapy",1
"4858",9,"orthopedics",1
"4859",68,"Pancreatic Surgery",1
"4860",58,"Respiratory Medicine",1
"4861",61,"Respiratory Medicine",1
"4862",64,"Respiratory Medicine",1
"4863",77,"Respiratory Medicine",1
"4864",4,"Thoracic Surgery",1
"4865",21,"Thoracic Surgery",2
"4866",31,"Thoracic Surgery",2
"4867",34,"Thoracic Surgery",2
"4868",35,"Thoracic Surgery",2
"4869",39,"Thoracic Surgery",1
"4870",41,"Thoracic Surgery",1
"4871",42,"Thoracic Surgery",1
"4872",43,"Thoracic Surgery",2
"4873",44,"Thoracic Surgery",1
"4874",47,"Thoracic Surgery",4
"4875",48,"Thoracic Surgery",4
"4876",49,"Thoracic Surgery",8
"4877",51,"Thoracic Surgery",2
"4878",52,"Thoracic Surgery",8
"4879",53,"Thoracic Surgery",7
"4880",54,"Thoracic Surgery",3
"4881",55,"Thoracic Surgery",2
"4882",56,"Thoracic Surgery",2
"4883",57,"Thoracic Surgery",2
"4884",58,"Thoracic Surgery",5
"4885",59,"Thoracic Surgery",8
"4886",60,"Thoracic Surgery",7
"4887",61,"Thoracic Surgery",4
"4888",62,"Thoracic Surgery",5
"4889",63,"Thoracic Surgery",14
"4890",64,"Thoracic Surgery",4
"4891",65,"Thoracic Surgery",10
"4892",66,"Thoracic Surgery",17
"4893",67,"Thoracic Surgery",17
"4894",68,"Thoracic Surgery",11
"4895",69,"Thoracic Surgery",11
"4896",70,"Thoracic Surgery",9
"4897",71,"Thoracic Surgery",7
"4898",72,"Thoracic Surgery",8
"4899",73,"Thoracic Surgery",2
"4900",74,"Thoracic Surgery",8
"4901",75,"Thoracic Surgery",7
"4902",76,"Thoracic Surgery",4
"4903",77,"Thoracic Surgery",5
"4904",78,"Thoracic Surgery",6
"4905",79,"Thoracic Surgery",5
"4906",81,"Thoracic Surgery",2
"4907",83,"Thoracic Surgery",3
"4908",84,"Thoracic Surgery",1
"4909",86,"Thoracic Surgery",1
"4910",66,"V4 Surgery Comprehensive Ward",1
"4911",62,"Z13 Chest Oncology Department I",1
"4912",61,"Z14 Chest Oncology Department II",1
"4913",69,"Z15 chest tumor ward IV",1
"4914",51,"Cardiology",1
"4915",25,"Thyroid Breast Surgery",1
"4916",29,"Thyroid Breast Surgery",1
"4917",30,"Thyroid Breast Surgery",1
"4918",31,"Thyroid Breast Surgery",1
"4919",32,"Thyroid Breast Surgery",2
"4920",33,"Thyroid Breast Surgery",2
"4921",35,"Thyroid Breast Surgery",5
"4922",37,"Thyroid Breast Surgery",4
"4923",38,"Thyroid Breast Surgery",3
"4924",39,"Thyroid Breast Surgery",1
"4925",40,"Thyroid Breast Surgery",8
"4926",41,"Thyroid Breast Surgery",5
"4927",42,"Thyroid Breast Surgery",2
"4928",46,"Thyroid Breast Surgery",5
"4929",48,"Thyroid Breast Surgery",3
"4930",49,"Thyroid Breast Surgery",10
"4931",50,"Thyroid Breast Surgery",1
"4932",51,"Thyroid Breast Surgery",3
"4933",52,"Thyroid Breast Surgery",1
"4934",53,"Thyroid Breast Surgery",2
"4935",54,"Thyroid Breast Surgery",2
"4936",55,"Thyroid Breast Surgery",3
"4937",56,"Thyroid Breast Surgery",6
"4938",57,"Thyroid Breast Surgery",7
"4939",58,"Thyroid Breast Surgery",7
"4940",59,"Thyroid Breast Surgery",11
"4941",60,"Thyroid Breast Surgery",4
"4942",61,"Thyroid Breast Surgery",7
"4943",62,"Thyroid Breast Surgery",4
"4944",63,"Thyroid Breast Surgery",4
"4945",64,"Thyroid Breast Surgery",4
"4946",65,"Thyroid Breast Surgery",3
"4947",66,"Thyroid Breast Surgery",1
"4948",67,"Thyroid Breast Surgery",3
"4949",68,"Thyroid Breast Surgery",2
"4950",69,"Thyroid Breast Surgery",2
"4951",70,"Thyroid Breast Surgery",5
"4952",72,"Thyroid Breast Surgery",1
"4953",83,"Thyroid Breast Surgery",7
"4954",87,"Thyroid Breast Surgery",1
"4955",89,"Thyroid Breast Surgery",1
"4956",83,"Department of Traditional Chinese Medicine",1
"4957",71,"Tumor ICU",1
"4958",73,"Tumor ICU",1
"4959",56,"Z11 Digestive Oncology Department I",1
"4960",55,"Cardiology",1
"4961",57,"Cardiology",1
"4962",59,"Cardiology",2
"4963",64,"Cardiology",2
"4964",71,"Cardiology",1
"4965",73,"Cardiology",1
"4966",78,"Cardiology",1
"4967",80,"Cardiology",1
"4968",60,"Comprehensive internal medicine",1
"4969",62,"Comprehensive internal medicine",1
"4970",65,"Comprehensive Medical Department",1
"4971",63,"Department of Infectious Diseases",1
"4972",65,"Department of Infectious Diseases",1
"4973",76,"Department of Respiratory and Critical Care Medicine",1
"4974",30,"Department of Traditional Chinese Medicine",1
"4975",67,"Gastroenterology",1
"4976",77,"Gastroenterology",1
"4977",48,"Gastroenterology Surgery",1
"4978",58,"General Medicine",1
"4979",39,"Gynecology",1
"4980",50,"M3 Urology, Gynecology and Oncology Department II",1
"4981",73,"Nephrology",1
"4982",52,"Nephropathy Department",1
"4983",56,"Nephropathy Department",1
"4984",60,"Nephropathy Department",1
"4985",62,"Nephropathy Department",1
"4986",59,"Respiratory Medicine",1
"4987",1,"Urology",1
"4988",2,"Urology",3
"4989",4,"Urology",1
"4990",7,"Urology",1
"4991",8,"Urology",2
"4992",9,"Urology",2
"4993",10,"Urology",1
"4994",13,"Urology",3
"4995",14,"Urology",4
"4996",15,"Urology",2
"4997",17,"Urology",2
"4998",19,"Urology",2
"4999",20,"Urology",1
"5000",22,"Urology",3
"5001",24,"Urology",2
"5002",25,"Urology",4
"5003",27,"Urology",3
"5004",28,"Urology",10
"5005",29,"Urology",3
"5006",30,"Urology",4
"5007",31,"Urology",4
"5008",32,"Urology",7
"5009",33,"Urology",10
"5010",34,"Urology",6
"5011",35,"Urology",4
"5012",36,"Urology",7
"5013",37,"Urology",4
"5014",38,"Urology",7
"5015",39,"Urology",11
"5016",40,"Urology",6
"5017",41,"Urology",7
"5018",42,"Urology",6
"5019",43,"Urology",6
"5020",44,"Urology",7
"5021",45,"Urology",8
"5022",46,"Urology",4
"5023",47,"Urology",23
"5024",48,"Urology",18
"5025",49,"Urology",27
"5026",50,"Urology",16
"5027",51,"Urology",21
"5028",52,"Urology",23
"5029",53,"Urology",19
"5030",54,"Urology",20
"5031",55,"Urology",27
"5032",56,"Urology",19
"5033",57,"Urology",20
"5034",58,"Urology",28
"5035",59,"Urology",34
"5036",60,"Urology",29
"5037",61,"Urology",38
"5038",62,"Urology",37
"5039",63,"Urology",41
"5040",64,"Urology",33
"5041",65,"Urology",33
"5042",66,"Urology",30
"5043",67,"Urology",34
"5044",68,"Urology",34
"5045",69,"Urology",23
"5046",70,"Urology",41
"5047",71,"Urology",38
"5048",72,"Urology",32
"5049",73,"Urology",33
"5050",74,"Urology",35
"5051",75,"Urology",24
"5052",76,"Urology",25
"5053",77,"Urology",23
"5054",78,"Urology",19
"5055",79,"Urology",19
"5056",80,"Urology",22
"5057",81,"Urology",18
"5058",82,"Urology",17
"5059",83,"Urology",14
"5060",84,"Urology",15
"5061",85,"Urology",8
"5062",86,"Urology",8
"5063",87,"Urology",5
"5064",88,"Urology",5
"5065",89,"Urology",4
"5066",90,"Urology",1
"5067",91,"Urology",1
"5068",92,"Urology",1
"5069",73,"Z8 Head and Neck Oncology Department II",1
"5070",30,"Z9 digestive tumor ward I",1
"5071",48,"Comprehensive internal medicine",1
"5072",52,"Comprehensive internal medicine",1
"5073",69,"Comprehensive Medical Department",1
"5074",80,"Comprehensive Medical Department",1
"5075",48,"Neurology",1
"5076",34,"V4 Surgery Comprehensive Ward",1
"5077",35,"V4 Surgery Comprehensive Ward",1
"5078",48,"V4 Surgery Comprehensive Ward",1
"5079",51,"V4 Surgery Comprehensive Ward",2
"5080",53,"V4 Surgery Comprehensive Ward",2
"5081",54,"V4 Surgery Comprehensive Ward",1
"5082",55,"V4 Surgery Comprehensive Ward",3
"5083",56,"V4 Surgery Comprehensive Ward",3
"5084",57,"V4 Surgery Comprehensive Ward",2
"5085",58,"V4 Surgery Comprehensive Ward",2
"5086",59,"V4 Surgery Comprehensive Ward",1
"5087",61,"V4 Surgery Comprehensive Ward",5
"5088",62,"V4 Surgery Comprehensive Ward",2
"5089",63,"V4 Surgery Comprehensive Ward",2
"5090",65,"V4 Surgery Comprehensive Ward",2
"5091",66,"V4 Surgery Comprehensive Ward",8
"5092",68,"V4 Surgery Comprehensive Ward",1
"5093",70,"V4 Surgery Comprehensive Ward",1
"5094",71,"V4 Surgery Comprehensive Ward",1
"5095",73,"V4 Surgery Comprehensive Ward",4
"5096",74,"V4 Surgery Comprehensive Ward",1
"5097",76,"V4 Surgery Comprehensive Ward",1
"5098",78,"V4 Surgery Comprehensive Ward",1
"5099",79,"V4 Surgery Comprehensive Ward",1
"5100",80,"V4 Surgery Comprehensive Ward",1
"5101",83,"V4 Surgery Comprehensive Ward",2
"5102",84,"V4 Surgery Comprehensive Ward",1
"5103",90,"V4 Surgery Comprehensive Ward",1
"5104",91,"V4 Surgery Comprehensive Ward",1
"5105",96,"V4 Surgery Comprehensive Ward",1
"5106",32,"Cardiology",1
"5107",49,"Cardiology",1
"5108",60,"Cardiology",1
"5109",66,"Cardiology",1
"5110",67,"Cardiology",2
"5111",68,"Cardiology",1
"5112",75,"Comprehensive internal medicine",1
"5113",68,"Department of Traditional Chinese Medicine",1
"5114",79,"Department of Traditional Chinese Medicine",1
"5115",64,"Endocrinology Department",1
"5116",65,"Endocrinology Department",1
"5117",83,"Endocrinology Department",1
"5118",60,"Gastroenterology",1
"5119",84,"Gastroenterology",1
"5120",90,"Gastroenterology",1
"5121",55,"Gynecology",1
"5122",53,"M3 Urinary and Gynecological Tumor Disease II",1
"5123",71,"Nephrology",1
"5124",48,"Nephropathy Department",1
"5125",52,"Nephropathy Department",1
"5126",59,"Nephropathy Department",1
"5127",65,"Nephropathy Department",1
"5128",74,"Nephropathy Department",1
"5129",49,"Neurology",1
"5130",85,"Neurology",1
"5131",84,"ophthalmology",1
"5132",53,"Orthopedic surgery",1
"5133",76,"Orthopedic surgery",1
"5134",82,"Respiratory Medicine",1
"5135",66,"Urology",1
"5136",74,"Urology",1
"5137",76,"Urology",1
"5138",79,"Urology",1
"5139",10,"Vascular Surgery",1
"5140",17,"Vascular Surgery",1
"5141",25,"Vascular Surgery",1
"5142",31,"Vascular Surgery",1
"5143",33,"Vascular Surgery",3
"5144",34,"Vascular Surgery",2
"5145",36,"Vascular Surgery",2
"5146",37,"Vascular Surgery",2
"5147",38,"Vascular Surgery",1
"5148",39,"Vascular Surgery",2
"5149",41,"Vascular Surgery",1
"5150",42,"Vascular Surgery",2
"5151",43,"Vascular Surgery",1
"5152",44,"Vascular Surgery",1
"5153",45,"Vascular Surgery",2
"5154",46,"Vascular Surgery",3
"5155",48,"Vascular Surgery",5
"5156",49,"Vascular Surgery",5
"5157",50,"Vascular Surgery",1
"5158",51,"Vascular Surgery",3
"5159",52,"Vascular Surgery",4
"5160",53,"Vascular Surgery",5
"5161",54,"Vascular Surgery",8
"5162",55,"Vascular Surgery",7
"5163",56,"Vascular Surgery",8
"5164",57,"Vascular Surgery",10
"5165",58,"Vascular Surgery",8
"5166",59,"Vascular Surgery",6
"5167",60,"Vascular Surgery",17
"5168",61,"Vascular Surgery",15
"5169",62,"Vascular Surgery",13
"5170",63,"Vascular Surgery",23
"5171",64,"Vascular Surgery",20
"5172",65,"Vascular Surgery",17
"5173",66,"Vascular Surgery",15
"5174",67,"Vascular Surgery",19
"5175",68,"Vascular Surgery",20
"5176",69,"Vascular Surgery",28
"5177",70,"Vascular Surgery",18
"5178",71,"Vascular Surgery",8
"5179",72,"Vascular Surgery",25
"5180",73,"Vascular Surgery",19
"5181",74,"Vascular Surgery",16
"5182",75,"Vascular Surgery",20
"5183",76,"Vascular Surgery",15
"5184",77,"Vascular Surgery",19
"5185",78,"Vascular Surgery",12
"5186",79,"Vascular Surgery",13
"5187",80,"Vascular Surgery",5
"5188",81,"Vascular Surgery",7
"5189",82,"Vascular Surgery",14
"5190",83,"Vascular Surgery",7
"5191",84,"Vascular Surgery",10
"5192",85,"Vascular Surgery",6
"5193",86,"Vascular Surgery",2
"5194",87,"Vascular Surgery",4
"5195",88,"Vascular Surgery",2
"5196",89,"Vascular Surgery",2
"5197",90,"Vascular Surgery",3
"5198",91,"Vascular Surgery",1
"5199",92,"Vascular Surgery",1
"5200",96,"Vascular Surgery",2
"5201",83,"Z10 Abdominal Oncology Department II",1
"5202",56,"Z14 Chest Oncology Department II",1
"5203",53,"Gastroenterology",1
"5204",77,"Gastroenterology",1
"5205",88,"Comprehensive internal medicine",1
"5206",71,"Cardiology",1
"5207",27,"Anorectal Surgery",1
"5208",52,"Anorectal Surgery",1
"5209",74,"Anorectal Surgery",1
"5210",60,"Chest Oncology Surgery",1
"5211",67,"Department of Infectious Diseases",1
"5212",42,"Digestive Oncology Surgery",1
"5213",67,"Digestive Oncology Surgery",1
"5214",70,"Digestive Oncology Surgery",1
"5215",65,"Hepatobiliary Surgery",1
"5216",64,"Interventional Radiology",1
"5217",57,"Pancreatic Surgery",1
"5218",26,"Z10 Abdominal Oncology Department II",1
"5219",27,"Z10 Abdominal Oncology Department II",18
"5220",28,"Z10 Abdominal Oncology Department II",22
"5221",29,"Z10 Abdominal Oncology Department II",13
"5222",30,"Z10 Abdominal Oncology Department II",19
"5223",31,"Z10 Abdominal Oncology Department II",11
"5224",32,"Z10 Abdominal Oncology Department II",10
"5225",34,"Z10 Abdominal Oncology Department II",18
"5226",37,"Z10 Abdominal Oncology Department II",10
"5227",38,"Z10 Abdominal Oncology Department II",19
"5228",39,"Z10 Abdominal Oncology Department II",13
"5229",40,"Z10 Abdominal Oncology Department II",8
"5230",41,"Z10 Abdominal Oncology Department II",12
"5231",42,"Z10 Abdominal Oncology Department II",56
"5232",43,"Z10 Abdominal Oncology Department II",33
"5233",44,"Z10 Abdominal Oncology Department II",35
"5234",45,"Z10 Abdominal Oncology Department II",27
"5235",46,"Z10 Abdominal Oncology Department II",15
"5236",47,"Z10 Abdominal Oncology Department II",35
"5237",48,"Z10 Abdominal Oncology Department II",20
"5238",49,"Z10 Abdominal Oncology Department II",38
"5239",50,"Z10 Abdominal Oncology Department II",70
"5240",51,"Z10 Abdominal Oncology Department II",44
"5241",52,"Z10 Abdominal Oncology Department II",70
"5242",53,"Z10 Abdominal Oncology Department II",84
"5243",54,"Z10 Abdominal Oncology Department II",93
"5244",55,"Z10 Abdominal Oncology Department II",72
"5245",56,"Z10 Abdominal Oncology Department II",36
"5246",57,"Z10 Abdominal Oncology Department II",34
"5247",58,"Z10 Abdominal Oncology Department II",83
"5248",59,"Z10 Abdominal Oncology Department II",42
"5249",60,"Z10 Abdominal Oncology Department II",64
"5250",61,"Z10 Abdominal Oncology Department II",62
"5251",62,"Z10 Abdominal Oncology Department II",65
"5252",63,"Z10 Abdominal Oncology Department II",58
"5253",64,"Z10 Abdominal Oncology Department II",51
"5254",65,"Z10 Abdominal Oncology Department II",21
"5255",66,"Z10 Abdominal Oncology Department II",59
"5256",67,"Z10 Abdominal Oncology Department II",46
"5257",68,"Z10 Abdominal Oncology Department II",48
"5258",69,"Z10 Abdominal Oncology Department II",38
"5259",70,"Z10 Abdominal Oncology Department II",33
"5260",71,"Z10 Abdominal Oncology Department II",27
"5261",72,"Z10 Abdominal Oncology Department II",10
"5262",73,"Z10 Abdominal Oncology Department II",4
"5263",74,"Z10 Abdominal Oncology Department II",17
"5264",75,"Z10 Abdominal Oncology Department II",2
"5265",76,"Z10 Abdominal Oncology Department II",2
"5266",77,"Z10 Abdominal Oncology Department II",3
"5267",78,"Z10 Abdominal Oncology Department II",1
"5268",79,"Z10 Abdominal Oncology Department II",4
"5269",80,"Z10 Abdominal Oncology Department II",3
"5270",81,"Z10 Abdominal Oncology Department II",1
"5271",27,"Z11 Digestive Oncology Department I",1
"5272",34,"Z11 Digestive Oncology Department I",1
"5273",61,"Z11 Digestive Oncology Department I",1
"5274",64,"Z11 Digestive Oncology Department I",1
"5275",42,"Z15 chest tumorⅣ",1
"5276",55,"Digestive Oncology Surgery",2
"5277",70,"Digestive Oncology Surgery",1
"5278",58,"Gastroenterology",1
"5279",68,"Thoracic Surgery",1
"5280",52,"Urology",1
"5281",28,"Z10 Digestive Oncology Department Ⅱ",1
"5282",30,"Z10 Digestive Oncology Department Ⅱ",2
"5283",31,"Z10 Digestive Oncology Department Ⅱ",11
"5284",33,"Z10 Digestive Oncology Department Ⅱ",3
"5285",36,"Z10 Digestive Oncology Department Ⅱ",1
"5286",46,"Z10 Digestive Oncology Department Ⅱ",10
"5287",47,"Z10 Digestive Oncology Department Ⅱ",14
"5288",48,"Z10 Digestive Oncology Department Ⅱ",9
"5289",49,"Z10 Digestive Oncology Department Ⅱ",3
"5290",50,"Z10 Digestive Oncology Department Ⅱ",7
"5291",51,"Z10 Digestive Oncology Department Ⅱ",2
"5292",52,"Z10 Digestive Oncology Department Ⅱ",1
"5293",54,"Z10 Digestive Oncology Department Ⅱ",2
"5294",56,"Z10 Digestive Oncology Department Ⅱ",8
"5295",57,"Z10 Digestive Oncology Department Ⅱ",36
"5296",58,"Z10 Digestive Oncology Department Ⅱ",16
"5297",59,"Z10 Digestive Oncology Department Ⅱ",18
"5298",60,"Z10 Digestive Oncology Department Ⅱ",10
"5299",61,"Z10 Digestive Oncology Department Ⅱ",3
"5300",62,"Z10 Digestive Oncology Department Ⅱ",8
"5301",63,"Z10 Digestive Oncology Department Ⅱ",13
"5302",64,"Z10 Digestive Oncology Department Ⅱ",18
"5303",65,"Z10 Digestive Oncology Department Ⅱ",24
"5304",66,"Z10 Digestive Oncology Department Ⅱ",12
"5305",67,"Z10 Digestive Oncology Department Ⅱ",9
"5306",68,"Z10 Digestive Oncology Department Ⅱ",11
"5307",69,"Z10 Digestive Oncology Department Ⅱ",7
"5308",70,"Z10 Digestive Oncology Department Ⅱ",13
"5309",71,"Z10 Digestive Oncology Department Ⅱ",21
"5310",72,"Z10 Digestive Oncology Department Ⅱ",1
"5311",73,"Z10 Digestive Oncology Department Ⅱ",1
"5312",74,"Z10 Digestive Oncology Department Ⅱ",7
"5313",75,"Z10 Digestive Oncology Department Ⅱ",5
"5314",76,"Z10 Digestive Oncology Department Ⅱ",1
"5315",78,"Z10 Digestive Oncology Department Ⅱ",2
"5316",80,"Z10 Digestive Oncology Department Ⅱ",2
"5317",41,"Z10 Head and Neck Oncology Department of Chemoradiotherapy",1
"5318",45,"Gastroenterology",1
"5319",39,"Gastroenterology Surgery II",1
"5320",51,"Haematology",1
"5321",61,"Hepatobiliary Surgery",1
"5322",81,"orthopedics",1
"5323",61,"Pancreatic Surgery",1
"5324",77,"Respiratory and Critical Care Medicine",1
"5325",71,"Thoracic Surgery",1
"5326",14,"Z11 Digestive Oncology Department I",11
"5327",25,"Z11 Digestive Oncology Department I",5
"5328",27,"Z11 Digestive Oncology Department I",11
"5329",28,"Z11 Digestive Oncology Department I",3
"5330",30,"Z11 Digestive Oncology Department I",15
"5331",31,"Z11 Digestive Oncology Department I",14
"5332",32,"Z11 Digestive Oncology Department I",10
"5333",33,"Z11 Digestive Oncology Department I",10
"5334",34,"Z11 Digestive Oncology Department I",4
"5335",35,"Z11 Digestive Oncology Department I",6
"5336",36,"Z11 Digestive Oncology Department I",7
"5337",37,"Z11 Digestive Oncology Department I",8
"5338",38,"Z11 Digestive Oncology Department I",11
"5339",39,"Z11 Digestive Oncology Department I",9
"5340",40,"Z11 Digestive Oncology Department I",18
"5341",41,"Z11 Digestive Oncology Department I",16
"5342",42,"Z11 Digestive Oncology Department I",15
"5343",43,"Z11 Digestive Oncology Department I",14
"5344",44,"Z11 Digestive Oncology Department I",7
"5345",45,"Z11 Digestive Oncology Department I",15
"5346",46,"Z11 Digestive Oncology Department I",38
"5347",47,"Z11 Digestive Oncology Department I",45
"5348",48,"Z11 Digestive Oncology Department I",44
"5349",49,"Z11 Digestive Oncology Department I",19
"5350",50,"Z11 Digestive Oncology Department I",18
"5351",51,"Z11 Digestive Oncology Department I",63
"5352",52,"Z11 Digestive Oncology Department I",63
"5353",53,"Z11 Digestive Oncology Department I",74
"5354",54,"Z11 Digestive Oncology Department I",50
"5355",55,"Z11 Digestive Oncology Department I",40
"5356",56,"Z11 Digestive Oncology Department I",37
"5357",57,"Z11 Digestive Oncology Department I",31
"5358",58,"Z11 Digestive Oncology Department I",18
"5359",59,"Z11 Digestive Oncology Department I",8
"5360",60,"Z11 Digestive Oncology Department I",31
"5361",61,"Z11 Digestive Oncology Department I",73
"5362",62,"Z11 Digestive Oncology Department I",38
"5363",63,"Z11 Digestive Oncology Department I",50
"5364",64,"Z11 Digestive Oncology Department I",47
"5365",65,"Z11 Digestive Oncology Department I",14
"5366",66,"Z11 Digestive Oncology Department I",14
"5367",67,"Z11 Digestive Oncology Department I",24
"5368",69,"Z11 Digestive Oncology Department I",20
"5369",70,"Z11 Digestive Oncology Department I",24
"5370",71,"Z11 Digestive Oncology Department I",23
"5371",72,"Z11 Digestive Oncology Department I",5
"5372",73,"Z11 Digestive Oncology Department I",8
"5373",74,"Z11 Digestive Oncology Department I",2
"5374",76,"Z11 Digestive Oncology Department I",13
"5375",78,"Z11 Digestive Oncology Department I",5
"5376",79,"Z11 Digestive Oncology Department I",5
"5377",81,"Z11 Digestive Oncology Department I",2
"5378",83,"Z11 Digestive Oncology Department I",1
"5379",61,"Z12 Chest Oncology DepartmentⅠ",1
"5380",57,"Z16 Comprehensive Ward",1
"5381",68,"Gastroenterology",1
"5382",45,"Gastroenterology Surgery",1
"5383",70,"Gastroenterology Surgery",1
"5384",87,"Gastroenterology Surgery",1
"5385",57,"Pain Department",1
"5386",32,"Z11 digestive tumor ward III",1
"5387",33,"Z11 digestive tumor ward III",1
"5388",38,"Z11 digestive tumor ward III",1
"5389",39,"Z11 digestive tumor ward III",6
"5390",41,"Z11 digestive tumor ward III",13
"5391",42,"Z11 digestive tumor ward III",9
"5392",45,"Z11 digestive tumor ward III",11
"5393",46,"Z11 digestive tumor ward III",5
"5394",47,"Z11 digestive tumor ward III",16
"5395",48,"Z11 digestive tumor ward III",9
"5396",49,"Z11 digestive tumor ward III",13
"5397",50,"Z11 digestive tumor ward III",5
"5398",51,"Z11 digestive tumor ward III",5
"5399",52,"Z11 digestive tumor ward III",13
"5400",53,"Z11 digestive tumor ward III",1
"5401",54,"Z11 digestive tumor ward III",10
"5402",55,"Z11 digestive tumor ward III",24
"5403",56,"Z11 digestive tumor ward III",14
"5404",57,"Z11 digestive tumor ward III",29
"5405",58,"Z11 digestive tumor ward III",31
"5406",59,"Z11 digestive tumor ward III",17
"5407",60,"Z11 digestive tumor ward III",6
"5408",61,"Z11 digestive tumor ward III",4
"5409",62,"Z11 digestive tumor ward III",10
"5410",63,"Z11 digestive tumor ward III",20
"5411",64,"Z11 digestive tumor ward III",6
"5412",66,"Z11 digestive tumor ward III",4
"5413",67,"Z11 digestive tumor ward III",10
"5414",68,"Z11 digestive tumor ward III",13
"5415",69,"Z11 digestive tumor ward III",1
"5416",70,"Z11 digestive tumor ward III",15
"5417",71,"Z11 digestive tumor ward III",4
"5418",72,"Z11 digestive tumor ward III",2
"5419",74,"Z11 digestive tumor ward III",2
"5420",75,"Z11 digestive tumor ward III",1
"5421",76,"Z11 digestive tumor ward III",4
"5422",77,"Z11 digestive tumor ward III",4
"5423",78,"Z11 digestive tumor ward III",1
"5424",79,"Z11 digestive tumor ward III",7
"5425",80,"Z11 digestive tumor ward III",5
"5426",81,"Z11 digestive tumor ward III",1
"5427",82,"Z11 digestive tumor ward III",1
"5428",73,"Chest Oncology Surgery",1
"5429",47,"Thoracic Surgery",1
"5430",53,"Thoracic Surgery",1
"5431",25,"Z12 Chest Oncology DepartmentⅠ",9
"5432",26,"Z12 Chest Oncology DepartmentⅠ",3
"5433",29,"Z12 Chest Oncology DepartmentⅠ",5
"5434",30,"Z12 Chest Oncology DepartmentⅠ",3
"5435",31,"Z12 Chest Oncology DepartmentⅠ",7
"5436",32,"Z12 Chest Oncology DepartmentⅠ",3
"5437",36,"Z12 Chest Oncology DepartmentⅠ",15
"5438",37,"Z12 Chest Oncology DepartmentⅠ",7
"5439",38,"Z12 Chest Oncology DepartmentⅠ",4
"5440",39,"Z12 Chest Oncology DepartmentⅠ",3
"5441",40,"Z12 Chest Oncology DepartmentⅠ",4
"5442",41,"Z12 Chest Oncology DepartmentⅠ",5
"5443",42,"Z12 Chest Oncology DepartmentⅠ",14
"5444",43,"Z12 Chest Oncology DepartmentⅠ",9
"5445",44,"Z12 Chest Oncology DepartmentⅠ",12
"5446",45,"Z12 Chest Oncology DepartmentⅠ",25
"5447",46,"Z12 Chest Oncology DepartmentⅠ",30
"5448",47,"Z12 Chest Oncology DepartmentⅠ",23
"5449",48,"Z12 Chest Oncology DepartmentⅠ",26
"5450",49,"Z12 Chest Oncology DepartmentⅠ",3
"5451",50,"Z12 Chest Oncology DepartmentⅠ",9
"5452",51,"Z12 Chest Oncology DepartmentⅠ",19
"5453",52,"Z12 Chest Oncology DepartmentⅠ",26
"5454",53,"Z12 Chest Oncology DepartmentⅠ",28
"5455",54,"Z12 Chest Oncology DepartmentⅠ",42
"5456",55,"Z12 Chest Oncology DepartmentⅠ",45
"5457",56,"Z12 Chest Oncology DepartmentⅠ",31
"5458",57,"Z12 Chest Oncology DepartmentⅠ",35
"5459",58,"Z12 Chest Oncology DepartmentⅠ",15
"5460",59,"Z12 Chest Oncology DepartmentⅠ",39
"5461",60,"Z12 Chest Oncology DepartmentⅠ",36
"5462",61,"Z12 Chest Oncology DepartmentⅠ",42
"5463",62,"Z12 Chest Oncology DepartmentⅠ",54
"5464",63,"Z12 Chest Oncology DepartmentⅠ",30
"5465",64,"Z12 Chest Oncology DepartmentⅠ",24
"5466",65,"Z12 Chest Oncology DepartmentⅠ",15
"5467",66,"Z12 Chest Oncology DepartmentⅠ",6
"5468",67,"Z12 Chest Oncology DepartmentⅠ",8
"5469",68,"Z12 Chest Oncology DepartmentⅠ",10
"5470",69,"Z12 Chest Oncology DepartmentⅠ",11
"5471",70,"Z12 Chest Oncology DepartmentⅠ",5
"5472",72,"Z12 Chest Oncology DepartmentⅠ",26
"5473",73,"Z12 Chest Oncology DepartmentⅠ",28
"5474",74,"Z12 Chest Oncology DepartmentⅠ",8
"5475",75,"Z12 Chest Oncology DepartmentⅠ",6
"5476",76,"Z12 Chest Oncology DepartmentⅠ",15
"5477",77,"Z12 Chest Oncology DepartmentⅠ",2
"5478",78,"Z12 Chest Oncology DepartmentⅠ",1
"5479",79,"Z12 Chest Oncology DepartmentⅠ",1
"5480",81,"Z12 Chest Oncology DepartmentⅠ",2
"5481",82,"Z12 Chest Oncology DepartmentⅠ",2
"5482",61,"Z16 Comprehensive Ward",1
"5483",65,"Neurosurgery",1
"5484",60,"Thoracic Surgery",1
"5485",64,"Thoracic Surgery",1
"5486",72,"Thoracic Surgery",1
"5487",73,"Thoracic Surgery",1
"5488",77,"Thoracic Surgery",1
"5489",28,"Z12 chest tumor ward I",3
"5490",41,"Z12 chest tumor ward I",1
"5491",44,"Z12 chest tumor ward I",7
"5492",45,"Z12 chest tumor ward I",1
"5493",46,"Z12 chest tumor ward I",8
"5494",47,"Z12 chest tumor ward I",7
"5495",48,"Z12 chest tumor ward I",5
"5496",49,"Z12 chest tumor ward I",13
"5497",50,"Z12 chest tumor ward I",7
"5498",51,"Z12 chest tumor ward I",1
